[Summary]
Cell: MAB.210604.001
Description: MAB.210604.001
Protocol: C:\UHPC_data\Mitch\LNO-4.3V-OCV 15min-30C-max 2C.pro
Mass (mg): 0.99
Capacity (mAHr): 0.27209
User: 
Started: 6/4/2021 7:01:40 PM
Version: 3.0
Channel312UHPC6_03
[End Summary]
[Data]
Time (h),Cycle,Step,Meas I (A),Potential (V),Capacity (Ah),Prot.Step
0.167520883663143,1,1,1.391176645E-05,2.12709613,2.31672934163541E-06,0
0.174979774153176,1,1,1.39116526E-05,2.13227103,2.42049450150633E-06,0
0.182387449338698,1,1,1.391146895E-05,2.13754236,2.52354651500151E-06,0
0.189831920266888,1,1,1.391152885E-05,2.14299273,2.62711086123605E-06,0
0.197273387535545,1,1,1.39115244E-05,2.14863761,2.73063278564328E-06,0
0.204659532647793,1,1,1.391159375E-05,2.1544607,2.83338554303308E-06,0
0.211989998001778,1,1,1.391154015E-05,2.16049917,2.93536311884234E-06,0
0.217900888520754,1,1,1.39113712E-05,2.16558471,3.01759266197388E-06,0
0.223792610225848,1,1,1.391159265E-05,2.17086189,3.09955510505E-06,0
0.229673181668087,1,1,1.391138525E-05,2.17637012,3.18136227682704E-06,0
0.235578603721326,1,1,1.39111652E-05,2.18217341,3.26351447542953E-06,0
0.241473109249478,1,1,1.39115173E-05,2.18824814,3.34551629496826E-06,0
0.247336838294883,1,1,1.39115256E-05,2.19459676,3.42709008247626E-06,0
0.253161872823557,1,1,1.391145075E-05,2.20121974,3.5081249590022E-06,0
0.257559054208057,1,1,1.391148705E-05,2.20643106,3.56929628139451E-06,0
0.261967259852666,1,1,1.391158915E-05,2.21184674,3.6306212162117E-06,0
0.266403546198488,1,1,1.39114639E-05,2.21748556,3.69233676166685E-06,0
0.270847810995452,1,1,1.39115116E-05,2.22332637,3.75416277451479E-06,0
0.275331109375945,1,1,1.391146735E-05,2.22940988,3.8165320449785E-06,0
0.279750512423051,1,1,1.391136585E-05,2.23557605,3.87801222653154E-06,0
0.284161501177832,1,1,1.39111642E-05,2.24190379,3.93937483056255E-06,0
0.288579528888028,1,1,1.391144715E-05,2.24840694,4.00083581502477E-06,0
0.293014282170729,1,1,1.39114588E-05,2.25509076,4.06252979331849E-06,0
0.297400352501149,1,1,1.391123765E-05,2.26184953,4.12354577102492E-06,0
0.301869749142967,1,1,1.39114848E-05,2.26888062,4.18572131008816E-06,0
0.306245208331195,1,1,1.3911696E-05,2.27589309,4.24659110727459E-06,0
0.310715209411931,1,1,1.391100775E-05,2.28317684,4.30877405395626E-06,0
0.315186293813311,1,1,1.39113526E-05,2.29057731,4.3709734173262E-06,0
0.319575148679677,1,1,1.39114195E-05,2.29793865,4.43202801637557E-06,0
0.323944818870428,1,1,1.391130405E-05,2.30535067,4.49281561882489E-06,0
0.326902859438964,1,1,1.391148725E-05,2.3104223,4.53396655221794E-06,0
0.329855533662801,1,1,1.391137795E-05,2.31552166,4.57504243710473E-06,0
0.332852048198706,1,1,1.391135555E-05,2.32073844,4.61672807252535E-06,0
0.335805550262371,1,1,1.391133375E-05,2.32593252,4.65781505414422E-06,0
0.338822176761429,1,1,1.391143395E-05,2.33128215,4.69978062468625E-06,0
0.341774869520324,1,1,1.39114131E-05,2.3365706,4.74085681615251E-06,0
0.344749925271638,1,1,1.391151405E-05,2.34194978,4.7822443222676E-06,0
0.347680494300755,1,1,1.39115186E-05,2.34728617,4.82301266249992E-06,0
0.350652632206288,1,1,1.391146095E-05,2.35274147,4.8643588799367E-06,0
0.3536102390723,1,1,1.39113943E-05,2.35820225,4.9055033441514E-06,0
0.356574716563327,1,1,1.391138785E-05,2.36369806,4.9467433625083E-06,0
0.35947747944177,1,1,1.391128635E-05,2.36908923,4.98712474607448E-06,0
0.362427328495113,1,1,1.3911349E-05,2.37457956,5.02816099869612E-06,0
0.365357987704413,1,1,1.391149475E-05,2.38002973,5.06893081746619E-06,0
0.368271931678067,1,1,1.391116035E-05,2.38544759,5.10946722143339E-06,0
0.371260705243254,1,1,1.39113549E-05,2.39098072,5.15104491018649E-06,0
0.37423297084464,1,1,1.39111102E-05,2.39646569,5.19239217565245E-06,0
0.377141774904274,1,1,1.391132195E-05,2.40180642,5.2328573356184E-06,0
0.380099513030573,1,1,1.39113262E-05,2.40721516,5.27400342166989E-06,0
0.383055132635446,1,1,1.39113717E-05,2.41257483,5.31512004219777E-06,0
0.386010648960839,1,1,1.391136175E-05,2.41789488,5.35623527046096E-06,0
0.3890044093476,1,1,1.39112877E-05,2.42323915,5.39788244154391E-06,0
0.392004445277096,1,1,1.39111511E-05,2.42853446,5.4396166208134E-06,0
0.394932781812004,1,1,1.391117495E-05,2.43365413,5.48035332939997E-06,0
0.397852779353258,1,1,1.39114254E-05,2.43869643,5.52097464884342E-06,0
0.400815227077267,1,1,1.391143955E-05,2.44374694,5.56218655737604E-06,0
0.405230418567223,1,1,1.391124675E-05,2.45114936,5.62360703452259E-06,0
0.40965765891388,1,1,1.39112819E-05,2.45841588,5.68519560284637E-06,0
0.414040927955515,1,1,1.39112713E-05,2.46543132,5.74617216374069E-06,0
0.418593727544065,1,1,1.391135185E-05,2.47253587,5.80950712782033E-06,0
0.423024190941176,1,1,1.391141975E-05,2.47925426,5.87114094889206E-06,0
0.427462951093397,1,1,1.3911466E-05,2.48579073,5.9328903126056E-06,0
0.43184912301019,1,1,1.39113573E-05,2.49204511,5.99390775960645E-06,0
0.436282315605406,1,1,1.39109001E-05,2.49815134,6.05557853535741E-06,0
0.440662853844941,1,1,1.39113776E-05,2.50396464,6.11651801180738E-06,0
0.445073995513946,1,1,1.3911247E-05,2.50956885,6.17788220116533E-06,0
0.449532202505911,1,1,1.39111707E-05,2.5149939,6.23990125239829E-06,0
0.453935020240996,1,1,1.39112348E-05,2.52008173,6.30114995032146E-06,0
0.459923783398035,1,1,1.391077275E-05,2.52657506,6.38446048244992E-06,0
0.465740385010214,1,1,1.39110562E-05,2.5323993,6.46537538845473E-06,0
0.471559776415879,1,1,1.391113875E-05,2.53772769,6.54633042746559E-06,0
0.478856943449967,1,1,1.39112177E-05,2.54371615,6.64784315202967E-06,0
0.486154179634078,1,1,1.391114035E-05,2.54895029,6.74935679035539E-06,0
0.494990130170996,1,1,1.391120895E-05,2.55435391,6.87227511527343E-06,0
0.505167814004548,1,1,1.39111056E-05,2.55953806,7.01385812849978E-06,0
0.516892750347318,1,1,1.39111795E-05,2.56454597,7.17696452201441E-06,0
0.531624166314501,1,1,1.391101395E-05,2.57006881,7.38189519268971E-06,0
0.546455591481487,1,1,1.391114165E-05,2.57537109,7.58821509460944E-06,0
0.561327137919078,1,1,1.391116535E-05,2.58083474,7.79509471777708E-06,0
0.574767177934841,1,1,1.391107645E-05,2.58613471,7.98205966824309E-06,0
0.586594836279124,1,1,1.39110245E-05,2.5912198,8.14659499566542E-06,0
0.598511394016684,1,1,1.391114105E-05,2.59692054,8.31236449079389E-06,0
0.608725188775996,1,1,1.391099695E-05,2.60241548,8.45444847921618E-06,0
0.617514114891835,1,1,1.391090145E-05,2.60774737,8.57671065830718E-06,0
0.626313929284621,1,1,1.39106799E-05,2.61381337,8.699123679474E-06,0
0.633699960602309,1,1,1.39109508E-05,2.61962607,8.80186968639557E-06,0
0.639597130188533,1,1,1.39109183E-05,2.62484754,8.88390471256199E-06,0
0.645433117510411,1,1,1.391096965E-05,2.63060127,8.96508878509509E-06,0
0.651363705627072,1,1,1.391087355E-05,2.63714174,9.04758848348869E-06,0
0.655818960376467,1,1,1.391091345E-05,2.64256735,9.10956543404798E-06,0
0.660258074655219,1,1,1.391084355E-05,2.64842652,9.1713164152124E-06,0
0.664699695533165,1,1,1.391086575E-05,2.65474848,9.23310325155919E-06,0
0.669144158512667,1,1,1.391088455E-05,2.66152312,9.29492981853468E-06,0
0.673528417219439,1,1,1.39110242E-05,2.66861672,9.35591842340925E-06,0
0.676535524540701,1,1,1.391086345E-05,2.67368845,9.39775004378015E-06,0
0.679449643706293,1,1,1.39108475E-05,2.67875677,9.43828811506676E-06,0
0.682399599157995,1,1,1.39109262E-05,2.68401531,9.47932482407924E-06,0
0.685427271481989,1,1,1.39109348E-05,2.68952959,9.52144257284869E-06,0
0.688454738405466,1,1,1.39108631E-05,2.69515424,9.56355712615149E-06,0
0.691482245428827,1,1,1.39109936E-05,2.70086346,9.6056728410363E-06,0
0.694480070428941,1,1,1.391063995E-05,2.70660267,9.64737457262863E-06,0
0.697471688234345,1,1,1.391082535E-05,2.71238644,9.68899038202093E-06,0
0.700463257741666,1,1,1.391071025E-05,2.71823755,9.73060586030652E-06,0
0.703410447014259,1,1,1.391078005E-05,2.72404521,9.77160348477123E-06,0
0.706423556040604,1,1,1.391094305E-05,2.73003645,9.81351875738212E-06,0
0.709374354480979,1,1,1.391086165E-05,2.73595521,9.85456692256952E-06,0
0.712304861578052,1,1,1.39108535E-05,2.7418723,9.89533224055246E-06,0
0.715288166944835,1,1,1.3910686E-05,2.74793272,9.93683220326213E-06,0
0.718224199627702,1,1,1.391071015E-05,2.75389494,9.97767448150048E-06,0
0.721188380557808,1,1,1.391042765E-05,2.75996095,1.00189078983934E-05,0
0.724124211315482,1,1,1.391088415E-05,2.76600157,1.00597477200991E-05,0
0.727086833251209,1,1,1.391079505E-05,2.7721193,1.01009597432667E-05,0
0.730018603761961,1,1,1.391079565E-05,2.77822744,1.01417430819564E-05,0
0.732935165545153,1,1,1.391097155E-05,2.78428935,1.01823149466153E-05,0
0.735913523299138,1,1,1.39110067E-05,2.79049177,1.02237469122324E-05,0
0.738846174403342,1,1,1.39108036E-05,2.79660956,1.02645430678322E-05,0
0.741774055225346,1,1,1.39110158E-05,2.80264552,1.03052731289715E-05,0
0.74471012096834,1,1,1.391105865E-05,2.80873921,1.0346116437552E-05,0
0.747671760011355,1,1,1.391072195E-05,2.81482173,1.03873150464302E-05,0
0.75064618717471,1,1,1.39108663E-05,2.8210108,1.04286921561712E-05,0
0.753575201575879,1,1,1.391110305E-05,2.82730135,1.04694379333055E-05,0
0.756498879840929,1,1,1.391096975E-05,2.83363147,1.05101093829806E-05,0
0.759440542458399,1,1,1.39108933E-05,2.84002951,1.05510305709795E-05,0
0.762415451444138,1,1,1.39110232E-05,2.84658512,1.05924143552576E-05,0
0.765340443024944,1,1,1.39109139E-05,2.85301179,1.06331036540195E-05,0
0.768276602779888,1,1,1.39107872E-05,2.85950233,1.06739473706518E-05,0
0.771210985575305,1,1,1.39107693E-05,2.86604055,1.07147670248091E-05,0
0.774137665806783,1,1,1.391082645E-05,2.87260594,1.07554795718839E-05,0
0.777107065246682,1,1,1.39108522E-05,2.87928356,1.0796786463117E-05,0
0.780067403627681,1,1,1.39108909E-05,2.88605204,1.08379672994173E-05,0
0.783040362778839,1,1,1.39109066E-05,2.89284195,1.08793238790602E-05,0
0.786012942941536,1,1,1.3911003E-05,2.89964698,1.09206752643185E-05,0
0.788990297129091,1,1,1.391092905E-05,2.90648094,1.09620930968335E-05,0
0.791998583743386,1,1,1.391062155E-05,2.9133778,1.10039407143277E-05,0
0.795047965342579,1,1,1.39108907E-05,2.92037122,1.10463601546024E-05,0
0.798006880355919,1,1,1.391100375E-05,2.92715085,1.10875214720372E-05,0
0.801004075520521,1,1,1.391065875E-05,2.93399896,1.11292148378896E-05,0
0.803937636268317,1,1,1.391057325E-05,2.94072445,1.11700227871602E-05,0
0.806940243224153,1,1,1.391054145E-05,2.94760576,1.12117901785073E-05,0
0.809901127498241,1,1,1.39108142E-05,2.95438842,1.12529787157844E-05,0
0.812890083206012,1,1,1.3910837E-05,2.96125305,1.12945573289982E-05,0
0.815912330015701,1,1,1.39108152E-05,2.96818935,1.13365993060226E-05,0
0.818818349717611,1,1,1.39108166E-05,2.9748514,1.13770244108133E-05,0
0.821726101556289,1,1,1.39110106E-05,2.98152505,1.14174738656332E-05,0
0.824703856564462,1,1,1.391082865E-05,2.98834963,1.14588971235613E-05,0
0.827648204804829,1,1,1.391082225E-05,2.99508998,1.14998552393181E-05,0
0.830597576491331,1,1,1.391087365E-05,3.0018186,1.154088356643E-05,0
0.833534322328357,1,1,1.39108787E-05,3.00849641,1.15817356799789E-05,0
0.836459311592281,1,1,1.39104814E-05,3.01515538,1.16224241809999E-05,0
0.839414748163461,1,1,1.391080765E-05,3.02184194,1.16635366660518E-05,0
0.842373053034788,1,1,1.391081895E-05,3.02857893,1.17046886568591E-05,0
0.845375920194316,1,1,1.391089775E-05,3.03538374,1.17464611836594E-05,0
