Cycle_ID	Step_ID	Step_Type	Step_Time	Cap	CmpCap	Energy	CmpEng	Capacitance_Chg	Start_Vol	End_Vol	Start_Temperature	End_Temperature
2239	4481	CC_DChg	0.10	188.23	188232.40	699.08	699079.79	188.2	4275.7	2999.4	0.0	0.0	
2240	4482	CCCV_Chg	0.10	188.50	188500.72	718.34	718343.85	188.5	3040.3	4296.5	0.0	0.0	
2240	4483	CC_DChg	0.10	188.15	188145.47	698.79	698791.02	188.1	4275.7	2999.1	0.0	0.0	
2241	4484	CCCV_Chg	0.10	188.23	188229.92	717.34	717344.71	188.2	3040.0	4296.5	0.0	0.0	
2241	4485	CC_DChg	0.10	188.08	188080.27	698.58	698584.79	188.1	4275.7	2999.7	0.0	0.0	
2242	4486	CCCV_Chg	0.10	188.11	188111.75	716.89	716890.31	188.1	3040.6	4296.2	0.0	0.0	
2242	4487	CC_DChg	0.10	188.06	188058.54	698.52	698519.54	188.1	4275.4	2999.1	0.0	0.0	
2243	4488	CCCV_Chg	0.10	188.04	188037.74	716.62	716616.32	188.0	3039.4	4296.5	0.0	0.0	
2243	4489	CC_DChg	0.10	187.99	187993.34	698.30	698301.53	188.0	4275.7	2999.1	0.0	0.0	
2244	4490	CCCV_Chg	0.10	187.98	187977.90	716.43	716433.88	188.0	3040.0	4296.5	0.0	0.0	
2244	4491	CC_DChg	0.10	187.93	187928.14	698.08	698084.04	187.9	4274.8	2999.1	0.0	0.0	
2245	4492	CCCV_Chg	0.10	187.95	187951.21	716.33	716334.14	188.0	3039.7	4296.5	0.0	0.0	
2245	4493	CC_DChg	0.10	187.91	187906.40	698.01	698006.73	187.9	4275.7	2999.4	0.0	0.0	
2246	4494	CCCV_Chg	0.10	187.60	187602.15	714.92	714923.19	187.6	3044.3	4296.5	0.0	0.0	
2246	4495	CC_DChg	0.10	185.02	185015.99	686.99	686992.94	185.0	4275.7	2999.4	0.0	0.0	
2247	4496	CCCV_Chg	0.10	185.58	185577.25	707.81	707807.05	185.6	3040.0	4296.2	0.0	0.0	
2247	4497	CC_DChg	0.10	186.23	186232.97	691.94	691936.41	186.2	4275.4	2999.1	0.0	0.0	
2248	4498	CCCV_Chg	0.10	186.20	186198.01	710.05	710053.81	186.2	3040.3	4296.5	0.0	0.0	
2248	4499	CC_DChg	0.10	186.60	186602.49	693.33	693332.44	186.6	4275.4	2999.7	0.0	0.0	
2249	4500	CCCV_Chg	0.10	186.54	186544.68	711.32	711318.74	186.5	3040.6	4296.5	0.0	0.0	
2249	4501	CC_DChg	0.10	186.78	186776.33	693.97	693972.13	186.8	4275.7	2999.4	0.0	0.0	
2250	4502	CCCV_Chg	0.10	186.75	186745.17	712.00	712002.96	186.7	3040.0	4296.5	0.0	0.0	
2250	4503	CC_DChg	0.10	186.88	186884.96	694.36	694364.85	186.9	4275.7	2999.7	0.0	0.0	
2251	4504	CCCV_Chg	0.10	186.86	186861.95	712.43	712434.92	186.9	3040.9	4296.5	0.0	0.0	
2251	4505	CC_DChg	0.10	186.99	186993.75	694.75	694751.11	187.0	4275.7	2999.7	0.0	0.0	
2252	4506	CCCV_Chg	0.10	186.96	186959.66	712.77	712769.58	187.0	3040.0	4296.5	0.0	0.0	
2252	4507	CC_DChg	0.10	186.93	186928.46	694.48	694480.18	186.9	4275.7	2999.1	0.0	0.0	
2253	4508	CCCV_Chg	0.10	187.05	187053.45	713.12	713123.38	187.1	3040.0	4296.5	0.0	0.0	
2253	4509	CC_DChg	0.10	187.10	187102.29	695.13	695131.63	187.1	4275.7	2999.4	0.0	0.0	
2254	4510	CCCV_Chg	0.10	187.13	187128.37	713.39	713386.49	187.1	3040.3	4296.5	0.0	0.0	
2254	4511	CC_DChg	0.10	187.17	187167.49	695.37	695372.55	187.2	4274.8	2999.1	0.0	0.0	
2255	4512	CCCV_Chg	0.10	187.15	187151.29	713.46	713459.13	187.2	3040.0	4296.5	0.0	0.0	
2255	4513	CC_DChg	0.10	187.19	187189.24	695.45	695447.44	187.2	4275.7	2999.7	0.0	0.0	
2256	4514	CCCV_Chg	0.10	187.21	187205.96	713.67	713665.16	187.2	3040.3	4296.5	0.0	0.0	
2256	4515	CC_DChg	0.10	187.23	187232.69	695.59	695586.12	187.2	4275.7	2999.4	0.0	0.0	
2257	4516	CCCV_Chg	0.10	187.21	187205.61	713.67	713671.08	187.2	3040.0	4296.5	0.0	0.0	
2257	4517	CC_DChg	0.10	187.23	187232.69	695.57	695572.47	187.2	4275.7	2999.7	0.0	0.0	
2258	4518	CCCV_Chg	0.10	187.25	187252.97	713.84	713836.13	187.3	3043.7	4296.5	0.0	0.0	
2258	4519	CC_DChg	0.10	187.28	187276.15	695.75	695745.89	187.3	4275.7	2999.1	0.0	0.0	
2259	4520	CCCV_Chg	0.10	187.25	187254.36	713.82	713818.27	187.3	3040.3	4296.5	0.0	0.0	
2259	4521	CC_DChg	0.10	187.28	187276.15	695.73	695732.84	187.3	4275.7	2999.4	0.0	0.0	
2260	4522	CCCV_Chg	0.10	187.28	187284.37	713.93	713931.20	187.3	3043.7	4296.5	0.0	0.0	
2260	4523	CC_DChg	0.10	187.30	187297.88	695.82	695824.67	187.3	4275.7	2999.1	0.0	0.0	
2261	4524	CCCV_Chg	0.10	187.28	187275.67	713.89	713889.29	187.3	3040.3	4296.5	0.0	0.0	
2261	4525	CC_DChg	0.10	187.28	187276.14	695.71	695713.92	187.3	4275.7	2998.8	0.0	0.0	
2262	4526	CCCV_Chg	0.10	187.30	187300.43	713.98	713981.21	187.3	3043.7	4296.5	0.0	0.0	
2262	4527	CC_DChg	0.10	187.30	187297.88	695.79	695789.00	187.3	4275.7	2998.8	0.0	0.0	
2263	4528	CCCV_Chg	0.10	187.32	187324.39	714.04	714035.25	187.3	3039.4	4296.2	0.0	0.0	
2263	4529	CC_DChg	0.10	187.32	187319.61	695.87	695867.77	187.3	4275.4	2999.4	0.0	0.0	
2264	4530	CCCV_Chg	0.10	187.33	187333.89	714.07	714065.92	187.3	3039.7	4296.5	0.0	0.0	
2264	4531	CC_DChg	0.10	187.32	187319.61	695.88	695879.30	187.3	4275.7	2999.7	0.0	0.0	
2265	4532	CCCV_Chg	0.10	187.33	187332.01	714.05	714053.31	187.3	3040.0	4296.2	0.0	0.0	
2265	4533	CC_DChg	0.10	187.32	187319.61	695.86	695864.63	187.3	4275.4	2998.8	0.0	0.0	
2266	4534	CCCV_Chg	0.10	187.35	187345.46	714.12	714121.75	187.3	3040.0	4296.5	0.0	0.0	
2266	4535	CC_DChg	0.10	187.36	187363.08	696.02	696016.26	187.4	4274.8	2999.1	0.0	0.0	
2267	4536	CCCV_Chg	0.10	187.37	187365.27	714.16	714159.54	187.4	3039.4	4296.2	0.0	0.0	
2267	4537	CC_DChg	0.10	187.32	187319.61	695.84	695839.40	187.3	4275.4	2999.4	0.0	0.0	
2268	4538	CCCV_Chg	0.10	187.34	187337.42	714.07	714074.41	187.3	3040.3	4296.5	0.0	0.0	
2268	4539	CC_DChg	0.10	187.32	187319.65	695.84	695840.39	187.3	4275.4	2999.4	0.0	0.0	
2269	4540	CCCV_Chg	0.10	187.33	187328.65	714.06	714059.02	187.3	3040.6	4296.5	0.0	0.0	
2269	4541	CC_DChg	0.10	187.32	187319.61	695.86	695859.37	187.3	4275.4	2999.1	0.0	0.0	
2270	4542	CCCV_Chg	0.10	187.30	187302.76	713.97	713967.67	187.3	3040.0	4296.5	0.0	0.0	
2270	4543	CC_DChg	0.10	187.28	187276.14	695.71	695709.78	187.3	4274.8	2999.4	0.0	0.0	
2271	4544	CCCV_Chg	0.10	187.30	187301.17	713.98	713976.90	187.3	3040.0	4296.5	0.0	0.0	
2271	4545	CC_DChg	0.10	187.28	187276.15	695.70	695701.88	187.3	4275.4	2998.5	0.0	0.0	
2272	4546	CCCV_Chg	0.10	187.31	187310.19	714.00	714002.19	187.3	3039.7	4296.5	0.0	0.0	
2272	4547	CC_DChg	0.10	187.30	187297.88	695.78	695778.73	187.3	4275.7	2999.1	0.0	0.0	
2273	4548	CCCV_Chg	0.10	187.31	187313.76	714.01	714012.42	187.3	3040.0	4296.5	0.0	0.0	
2273	4549	CC_DChg	0.10	187.32	187319.61	695.87	695866.59	187.3	4275.7	2999.7	0.0	0.0	
2274	4550	CCCV_Chg	0.10	187.30	187300.13	713.94	713941.25	187.3	3040.3	4296.5	0.0	0.0	
2274	4551	CC_DChg	0.10	187.30	187297.88	695.79	695789.37	187.3	4275.7	2999.4	0.0	0.0	
2275	4552	CCCV_Chg	0.10	187.26	187263.09	713.80	713803.55	187.3	3043.7	4296.5	0.0	0.0	
2275	4553	CC_DChg	0.10	187.25	187254.42	695.63	695626.08	187.3	4275.4	2999.7	0.0	0.0	
2276	4554	CCCV_Chg	0.10	187.24	187240.68	713.75	713750.78	187.2	3040.9	4296.5	0.0	0.0	
2276	4555	CC_DChg	0.10	187.25	187254.42	695.62	695618.97	187.3	4275.4	2999.4	0.0	0.0	
2277	4556	CCCV_Chg	0.10	187.28	187279.79	713.87	713872.63	187.3	3040.3	4296.5	0.0	0.0	
2277	4557	CC_DChg	0.10	187.25	187254.41	695.60	695604.04	187.3	4274.8	2999.7	0.0	0.0	
2278	4558	CCCV_Chg	0.10	187.27	187273.67	713.84	713843.44	187.3	3040.3	4296.5	0.0	0.0	
2278	4559	CC_DChg	0.10	187.28	187276.15	695.68	695681.95	187.3	4275.7	2999.1	0.0	0.0	
2279	4560	CCCV_Chg	0.10	187.26	187262.51	713.80	713799.93	187.3	3043.4	4296.2	0.0	0.0	
2279	4561	CC_DChg	0.10	187.04	187037.10	694.84	694838.71	187.0	4275.4	2999.1	0.0	0.0	
2280	4562	CCCV_Chg	0.10	187.25	187250.63	713.76	713761.39	187.3	3040.0	4296.5	0.0	0.0	
2280	4563	CC_DChg	0.10	187.21	187210.95	695.45	695453.74	187.2	4275.4	2999.7	0.0	0.0	
2281	4564	CCCV_Chg	0.10	187.12	187117.61	713.29	713291.39	187.1	3040.9	4296.5	0.0	0.0	
2281	4565	CC_DChg	0.10	187.19	187189.21	695.36	695364.16	187.2	4274.8	2999.1	0.0	0.0	
2282	4566	CCCV_Chg	0.10	187.24	187235.34	713.70	713700.82	187.2	3040.0	4296.5	0.0	0.0	
2282	4567	CC_DChg	0.10	187.23	187232.68	695.50	695498.27	187.2	4275.4	2998.2	0.0	0.0	
2283	4568	CCCV_Chg	0.10	187.24	187242.93	713.71	713705.04	187.2	3039.1	4296.5	0.0	0.0	
2283	4569	CC_DChg	0.10	187.21	187210.94	695.44	695442.59	187.2	4275.4	2999.4	0.0	0.0	
2284	4570	CCCV_Chg	0.10	187.22	187223.55	713.63	713632.69	187.2	3040.6	4296.5	0.0	0.0	
2284	4571	CC_DChg	0.10	187.21	187210.94	695.42	695419.46	187.2	4274.8	2999.1	0.0	0.0	
2285	4572	CCCV_Chg	0.10	187.21	187213.62	713.60	713597.69	187.2	3040.0	4296.5	0.0	0.0	
2285	4573	CC_DChg	0.10	186.93	186928.48	694.49	694493.27	186.9	4275.4	2999.1	0.0	0.0	
2286	4574	CCCV_Chg	0.10	187.20	187196.00	713.53	713531.38	187.2	3043.7	4296.5	0.0	0.0	
2286	4575	CC_DChg	0.10	187.21	187210.96	695.40	695398.06	187.2	4275.4	2999.4	0.0	0.0	
2287	4576	CCCV_Chg	0.10	187.23	187230.74	713.66	713655.27	187.2	3039.7	4296.2	0.0	0.0	
2287	4577	CC_DChg	0.10	187.21	187210.95	695.39	695393.41	187.2	4275.4	2999.1	0.0	0.0	
2288	4578	CCCV_Chg	0.10	187.23	187229.10	713.63	713628.72	187.2	3040.0	4296.2	0.0	0.0	
2288	4579	CC_DChg	0.10	187.23	187232.68	695.47	695470.14	187.2	4275.4	2998.2	0.0	0.0	
2289	4580	CCCV_Chg	0.10	187.21	187213.44	713.56	713561.57	187.2	3039.7	4296.2	0.0	0.0	
2289	4581	CC_DChg	0.10	187.19	187189.21	695.33	695326.70	187.2	4275.4	2999.1	0.0	0.0	
2290	4582	CCCV_Chg	0.67	189.30	189301.19	717.75	717749.36	189.3	3022.0	4296.2	0.0	0.0	
2290	4583	CC_DChg	0.69	193.64	193635.23	724.24	724243.68	193.6	4292.5	2999.7	0.0	0.0	
2291	4584	CCCV_Chg	0.11	191.20	191202.63	728.10	728102.98	191.2	3024.2	4296.2	0.0	0.0	
2291	4585	CC_DChg	0.10	187.52	187515.20	696.36	696359.70	187.5	4275.4	2998.8	0.0	0.0	
2292	4586	CCCV_Chg	0.10	187.80	187804.70	715.75	715754.99	187.8	3040.0	4296.2	0.0	0.0	
2292	4587	CC_DChg	0.10	187.45	187450.00	696.18	696175.16	187.5	4275.4	2999.4	0.0	0.0	
2293	4588	CCCV_Chg	0.10	187.50	187500.24	714.61	714608.84	187.5	3040.3	4296.2	0.0	0.0	
2293	4589	CC_DChg	0.10	187.38	187384.82	695.96	695955.18	187.4	4275.4	2999.4	0.0	0.0	
2294	4590	CCCV_Chg	0.10	187.37	187373.12	714.14	714138.61	187.4	3040.0	4296.2	0.0	0.0	
2294	4591	CC_DChg	0.10	187.30	187297.87	695.65	695654.12	187.3	4275.4	2999.7	0.0	0.0	
2295	4592	CCCV_Chg	0.10	187.32	187315.52	713.92	713923.59	187.3	3040.6	4296.2	0.0	0.0	
2295	4593	CC_DChg	0.10	187.25	187254.40	695.46	695463.69	187.3	4275.4	2999.7	0.0	0.0	
2296	4594	CCCV_Chg	0.10	187.28	187279.41	713.76	713755.52	187.3	3040.9	4296.2	0.0	0.0	
2296	4595	CC_DChg	0.10	187.25	187254.40	695.45	695449.44	187.3	4275.4	2999.1	0.0	0.0	
2297	4596	CCCV_Chg	0.10	187.29	187293.55	713.78	713784.00	187.3	3039.7	4296.2	0.0	0.0	
2297	4597	CC_DChg	0.10	187.23	187232.67	695.41	695408.78	187.2	4275.4	2999.7	0.0	0.0	
2298	4598	CCCV_Chg	0.10	187.25	187254.48	713.70	713703.01	187.3	3040.3	4296.2	0.0	0.0	
2298	4599	CC_DChg	0.10	187.21	187210.94	695.37	695369.61	187.2	4275.4	2999.4	0.0	0.0	
2299	4600	CCCV_Chg	0.10	187.21	187206.49	713.54	713543.35	187.2	3040.3	4296.5	0.0	0.0	
2299	4601	CC_DChg	0.10	186.49	186493.75	692.93	692926.47	186.5	4275.4	2999.7	0.0	0.0	
2300	4602	CCCV_Chg	0.10	187.19	187186.11	713.48	713484.19	187.2	3040.9	4296.2	0.0	0.0	
2300	4603	CC_DChg	0.10	187.15	187145.73	695.13	695131.16	187.1	4275.4	2999.4	0.0	0.0	
2301	4604	CCCV_Chg	0.10	187.17	187169.07	713.44	713437.57	187.2	3040.3	4296.2	0.0	0.0	
2301	4605	CC_DChg	0.10	187.15	187145.73	695.12	695124.89	187.1	4275.4	2999.4	0.0	0.0	
2302	4606	CCCV_Chg	0.10	187.19	187186.34	713.48	713482.55	187.2	3040.0	4296.2	0.0	0.0	
2302	4607	CC_DChg	0.10	187.15	187145.74	695.15	695145.11	187.1	4275.4	2999.4	0.0	0.0	
2303	4608	CCCV_Chg	0.10	187.15	187146.17	713.34	713338.44	187.1	3040.6	4296.2	0.0	0.0	
2303	4609	CC_DChg	0.10	187.12	187124.00	695.06	695062.64	187.1	4275.4	2999.7	0.0	0.0	
2304	4610	CCCV_Chg	0.10	187.11	187105.96	713.20	713203.85	187.1	3040.6	4296.5	0.0	0.0	
2304	4611	CC_DChg	0.10	187.10	187102.28	694.98	694977.18	187.1	4275.4	2999.1	0.0	0.0	
2305	4612	CCCV_Chg	0.10	187.12	187118.24	713.25	713248.81	187.1	3040.0	4296.5	0.0	0.0	
2305	4613	CC_DChg	0.10	187.10	187102.27	694.96	694963.45	187.1	4275.4	2999.7	0.0	0.0	
2306	4614	CCCV_Chg	0.10	187.10	187101.71	713.18	713176.95	187.1	3040.6	4296.5	0.0	0.0	
2306	4615	CC_DChg	0.10	187.08	187080.54	694.88	694884.37	187.1	4275.4	2999.7	0.0	0.0	
2307	4616	CCCV_Chg	0.10	187.08	187081.65	713.08	713084.66	187.1	3040.9	4296.2	0.0	0.0	
2307	4617	CC_DChg	0.10	187.06	187058.80	694.79	694794.06	187.1	4275.4	2999.4	0.0	0.0	
2308	4618	CCCV_Chg	0.10	187.07	187065.84	713.05	713046.14	187.1	3044.3	4296.5	0.0	0.0	
2308	4619	CC_DChg	0.10	186.78	186776.28	693.65	693651.13	186.8	4275.4	2999.1	0.0	0.0	
2309	4620	CCCV_Chg	0.10	187.06	187056.07	713.01	713007.54	187.1	3040.3	4296.2	0.0	0.0	
2309	4621	CC_DChg	0.10	187.04	187037.11	694.73	694729.40	187.0	4275.4	2999.4	0.0	0.0	
2310	4622	CCCV_Chg	0.10	187.06	187061.07	713.03	713027.66	187.1	3040.6	4296.5	0.0	0.0	
2310	4623	CC_DChg	0.10	187.04	187037.07	694.72	694723.40	187.0	4275.4	2999.7	0.0	0.0	
2311	4624	CCCV_Chg	0.10	187.03	187033.49	712.93	712929.82	187.0	3040.9	4296.5	0.0	0.0	
2311	4625	CC_DChg	0.10	187.02	187015.34	694.65	694646.49	187.0	4275.4	2999.4	0.0	0.0	
2312	4626	CCCV_Chg	0.10	187.04	187044.89	712.96	712957.63	187.0	3040.6	4296.5	0.0	0.0	
2312	4627	CC_DChg	0.10	187.04	187037.07	694.72	694717.41	187.0	4275.4	2999.1	0.0	0.0	
2313	4628	CCCV_Chg	0.10	187.02	187022.54	712.88	712879.36	187.0	3040.3	4296.2	0.0	0.0	
2313	4629	CC_DChg	0.10	186.99	186993.60	694.55	694553.15	187.0	4275.4	2999.4	0.0	0.0	
2314	4630	CCCV_Chg	0.10	187.01	187013.20	712.83	712829.53	187.0	3040.0	4296.2	0.0	0.0	
2314	4631	CC_DChg	0.10	186.97	186971.87	694.48	694483.42	187.0	4274.5	2999.7	0.0	0.0	
2315	4632	CCCV_Chg	0.10	186.96	186961.89	712.65	712651.96	187.0	3040.9	4296.5	0.0	0.0	
2315	4633	CC_DChg	0.10	186.93	186928.40	694.31	694311.11	186.9	4275.4	2999.4	0.0	0.0	
2316	4634	CCCV_Chg	0.10	187.00	186997.55	712.77	712767.48	187.0	3040.9	4296.2	0.0	0.0	
2316	4635	CC_DChg	0.10	186.99	186993.61	694.55	694554.47	187.0	4275.4	2999.4	0.0	0.0	
2317	4636	CCCV_Chg	0.10	186.95	186953.21	712.62	712621.83	187.0	3044.0	4296.5	0.0	0.0	
2317	4637	CC_DChg	0.10	186.93	186928.41	694.32	694318.47	186.9	4275.4	2999.4	0.0	0.0	
2318	4638	CCCV_Chg	0.10	186.98	186982.96	712.73	712725.42	187.0	3040.3	4296.2	0.0	0.0	
2318	4639	CC_DChg	0.10	186.97	186971.88	694.46	694461.72	187.0	4274.5	2999.4	0.0	0.0	
2319	4640	CCCV_Chg	0.10	186.95	186954.93	712.59	712594.25	187.0	3040.3	4296.2	0.0	0.0	
2319	4641	CC_DChg	0.10	186.86	186863.23	694.01	694014.99	186.9	4275.1	2999.1	0.0	0.0	
2320	4642	CCCV_Chg	0.10	186.97	186972.29	712.66	712660.52	187.0	3043.1	4296.2	0.0	0.0	
2320	4643	CC_DChg	0.10	186.95	186950.14	694.35	694351.87	187.0	4275.1	2999.4	0.0	0.0	
2321	4644	CCCV_Chg	0.10	186.97	186974.75	712.65	712648.71	187.0	3040.3	4296.2	0.0	0.0	
2321	4645	CC_DChg	0.10	186.95	186950.13	694.36	694356.33	187.0	4275.4	2999.7	0.0	0.0	
2322	4646	CCCV_Chg	0.10	186.94	186940.71	712.53	712529.94	186.9	3040.6	4296.2	0.0	0.0	
2322	4647	CC_DChg	0.10	186.93	186928.40	694.30	694296.90	186.9	4275.4	2999.7	0.0	0.0	
2323	4648	CCCV_Chg	0.10	186.91	186913.08	712.47	712469.99	186.9	3040.9	4296.2	0.0	0.0	
2323	4649	CC_DChg	0.10	186.91	186906.69	694.23	694231.84	186.9	4274.5	2998.8	0.0	0.0	
2324	4650	CCCV_Chg	0.10	186.91	186910.33	712.46	712463.29	186.9	3040.3	4296.2	0.0	0.0	
2324	4651	CC_DChg	0.10	186.78	186776.34	693.77	693765.10	186.8	4275.4	2999.1	0.0	0.0	
2325	4652	CCCV_Chg	0.10	186.89	186885.42	712.36	712362.79	186.9	3040.0	4296.2	0.0	0.0	
2325	4653	CC_DChg	0.10	186.86	186863.20	694.05	694052.24	186.9	4274.5	2999.4	0.0	0.0	
2326	4654	CCCV_Chg	0.10	186.91	186906.61	712.45	712449.09	186.9	3040.3	4296.2	0.0	0.0	
2326	4655	CC_DChg	0.10	186.86	186863.20	694.07	694072.36	186.9	4275.4	2999.4	0.0	0.0	
2327	4656	CCCV_Chg	0.10	186.89	186888.28	712.36	712356.48	186.9	3040.9	4296.2	0.0	0.0	
2327	4657	CC_DChg	0.10	186.86	186863.20	694.05	694050.00	186.9	4275.4	2999.1	0.0	0.0	
2328	4658	CCCV_Chg	0.10	186.87	186873.05	712.32	712321.43	186.9	3040.6	4296.2	0.0	0.0	
2328	4659	CC_DChg	0.10	186.88	186884.93	694.14	694136.85	186.9	4275.4	2999.1	0.0	0.0	
2329	4660	CCCV_Chg	0.10	186.85	186849.46	712.24	712243.72	186.8	3043.7	4296.5	0.0	0.0	
2329	4661	CC_DChg	0.10	186.84	186841.48	693.97	693968.08	186.8	4275.4	2999.7	0.0	0.0	
2330	4662	CCCV_Chg	0.10	186.85	186849.59	712.24	712235.91	186.8	3044.3	4296.2	0.0	0.0	
2330	4663	CC_DChg	0.10	186.82	186819.74	693.88	693875.30	186.8	4275.1	2999.7	0.0	0.0	
2331	4664	CCCV_Chg	0.10	186.85	186846.41	712.19	712192.13	186.8	3041.2	4296.2	0.0	0.0	
2331	4665	CC_DChg	0.10	186.84	186841.47	693.95	693945.99	186.8	4275.1	2999.4	0.0	0.0	
2332	4666	CCCV_Chg	0.10	186.87	186870.00	712.25	712252.77	186.9	3040.6	4296.2	0.0	0.0	
2332	4667	CC_DChg	0.10	186.84	186841.47	693.93	693929.61	186.8	4275.1	2998.8	0.0	0.0	
2333	4668	CCCV_Chg	0.10	186.84	186841.92	712.15	712150.14	186.8	3040.0	4296.2	0.0	0.0	
2333	4669	CC_DChg	0.10	186.82	186819.73	693.89	693885.26	186.8	4275.4	2999.7	0.0	0.0	
2334	4670	CCCV_Chg	0.10	186.77	186767.48	711.91	711912.21	186.8	3040.9	4296.2	0.0	0.0	
2334	4671	CC_DChg	0.10	186.75	186754.53	693.63	693629.77	186.8	4275.1	2999.4	0.0	0.0	
2335	4672	CCCV_Chg	0.10	186.78	186777.83	711.96	711960.37	186.8	3040.6	4296.2	0.0	0.0	
2335	4673	CC_DChg	0.10	186.75	186754.53	693.64	693644.14	186.8	4275.1	2999.1	0.0	0.0	
2336	4674	CCCV_Chg	0.10	186.80	186798.34	712.03	712029.74	186.8	3040.3	4296.2	0.0	0.0	
2336	4675	CC_DChg	0.10	186.75	186754.53	693.66	693656.95	186.8	4275.1	2999.7	0.0	0.0	
2337	4676	CCCV_Chg	0.10	186.77	186774.48	711.95	711953.96	186.8	3040.9	4296.5	0.0	0.0	
2337	4677	CC_DChg	0.10	186.78	186776.27	693.74	693741.12	186.8	4275.1	2999.4	0.0	0.0	
2338	4678	CCCV_Chg	0.10	186.76	186762.38	711.92	711918.93	186.8	3040.6	4296.5	0.0	0.0	
2338	4679	CC_DChg	0.10	186.75	186754.53	693.65	693648.19	186.8	4275.4	2999.7	0.0	0.0	
2339	4680	CCCV_Chg	0.10	185.55	185554.22	706.98	706982.32	185.6	3041.2	4296.5	0.0	0.0	
2339	4681	CC_DChg	0.10	186.71	186711.07	693.48	693484.26	186.7	4274.5	2999.7	0.0	0.0	
2340	4682	CCCV_Chg	0.10	186.72	186720.55	711.75	711754.80	186.7	3040.6	4296.5	0.0	0.0	
2340	4683	CC_DChg	0.10	186.69	186689.33	693.39	693389.34	186.7	4275.1	2999.7	0.0	0.0	
2341	4684	CCCV_Chg	0.10	186.72	186720.27	711.75	711754.58	186.7	3040.6	4296.5	0.0	0.0	
2341	4685	CC_DChg	0.10	186.73	186732.80	693.56	693555.07	186.7	4275.1	2999.1	0.0	0.0	
2342	4686	CCCV_Chg	0.67	188.76	188760.97	715.55	715545.22	188.8	3022.6	4296.2	0.0	0.0	
2342	4687	CC_DChg	0.69	193.07	193070.83	721.86	721859.58	193.1	4292.5	2999.7	0.0	0.0	
2343	4688	CCCV_Chg	0.11	190.70	190696.43	726.24	726243.67	190.7	3026.7	4296.2	0.0	0.0	
2343	4689	CC_DChg	0.10	186.97	186971.89	694.33	694331.38	187.0	4275.1	2999.7	0.0	0.0	
2344	4690	CCCV_Chg	0.10	187.19	187190.92	713.47	713469.32	187.2	3041.6	4296.2	0.0	0.0	
2344	4691	CC_DChg	0.10	186.84	186841.47	693.87	693874.81	186.8	4275.1	2999.1	0.0	0.0	
2345	4692	CCCV_Chg	0.10	186.92	186915.45	712.45	712454.09	186.9	3040.6	4296.2	0.0	0.0	
2345	4693	CC_DChg	0.10	186.78	186776.27	693.65	693646.15	186.8	4275.1	2998.5	0.0	0.0	
2346	4694	CCCV_Chg	0.10	186.83	186830.11	712.15	712145.04	186.8	3043.7	4296.2	0.0	0.0	
2346	4695	CC_DChg	0.10	186.75	186754.53	693.59	693593.10	186.8	4275.1	2999.1	0.0	0.0	
2347	4696	CCCV_Chg	0.10	186.77	186773.34	711.93	711929.32	186.8	3040.6	4296.2	0.0	0.0	
2347	4697	CC_DChg	0.10	186.69	186689.33	693.36	693355.36	186.7	4275.1	2999.7	0.0	0.0	
2348	4698	CCCV_Chg	0.10	186.73	186734.38	711.78	711780.89	186.7	3040.9	4296.2	0.0	0.0	
2348	4699	CC_DChg	0.10	186.69	186689.33	693.35	693351.83	186.7	4275.1	2999.1	0.0	0.0	
2349	4700	CCCV_Chg	0.10	186.69	186685.02	711.60	711600.11	186.7	3040.6	4296.2	0.0	0.0	
2349	4701	CC_DChg	0.10	186.62	186624.13	693.10	693100.86	186.6	4275.1	2999.4	0.0	0.0	
2350	4702	CCCV_Chg	0.10	186.66	186658.56	711.52	711522.44	186.7	3044.3	4296.2	0.0	0.0	
2350	4703	CC_DChg	0.10	186.62	186624.13	693.11	693111.90	186.6	4274.5	2999.4	0.0	0.0	
2351	4704	CCCV_Chg	0.10	186.65	186649.44	711.46	711461.67	186.6	3041.2	4296.2	0.0	0.0	
2351	4705	CC_DChg	0.10	186.62	186624.13	693.11	693107.14	186.6	4275.1	2999.4	0.0	0.0	
2352	4706	CCCV_Chg	0.10	186.66	186659.54	711.48	711483.27	186.7	3040.3	4296.2	0.0	0.0	
2352	4707	CC_DChg	0.10	186.62	186624.13	693.09	693092.67	186.6	4275.1	2999.1	0.0	0.0	
2353	4708	CCCV_Chg	0.10	186.63	186630.73	711.37	711372.09	186.6	3040.3	4296.2	0.0	0.0	
2353	4709	CC_DChg	0.10	186.60	186602.40	693.02	693015.35	186.6	4274.2	2999.7	0.0	0.0	
2354	4710	CCCV_Chg	0.10	186.61	186606.48	711.31	711306.33	186.6	3040.9	4296.2	0.0	0.0	
2354	4711	CC_DChg	0.10	186.58	186580.67	692.95	692948.78	186.6	4275.1	2999.4	0.0	0.0	
2355	4712	CCCV_Chg	0.10	186.61	186611.94	711.32	711320.46	186.6	3040.9	4296.2	0.0	0.0	
2355	4713	CC_DChg	0.10	186.58	186580.67	692.95	692945.44	186.6	4275.1	2999.1	0.0	0.0	
2356	4714	CCCV_Chg	0.10	186.59	186594.16	711.27	711266.57	186.6	3040.0	4296.2	0.0	0.0	
2356	4715	CC_DChg	0.10	186.56	186558.93	692.88	692882.00	186.6	4274.5	2999.7	0.0	0.0	
